TreatmentID	#overlap	#sample	#True	#all	pvalue	-log10.pvalue	Ratio	q value	-log10.qvalue
BRD-K57282030_JW-7-24-1_MCF7_24_h_0.37_um	2	30	21	8706	4.71001E-05	4.326977788	0.095238095	0.007727141	2.111981146
BRD-K74733595_A2478_HT29_6.0_h_10.0_um	2	30	21	8706	4.71001E-05	4.326977788	0.095238095	0.007727141	2.111981146
BRD-U61997977_WZ-4-145_HME1_3_h_1.11_um	2	30	21	8706	4.71001E-05	4.326977788	0.095238095	0.007727141	2.111981146
BRD-K17561142_-666_HEPG2_6.0_h_10.0_um	3	87	21	8706	4.89054E-05	4.310643169	0.142857143	0.007897903	2.102488215
BRD-K21680192_mitoxantrone_BT20_24_h_0.04_um	3	87	21	8706	4.89054E-05	4.310643169	0.142857143	0.007897903	2.102488215
BRD-K43620258_3,5-dichloro-2-hydroxy-N-(2-methoxy-5-phenylphenyl)benzenesulfonamide_SKLU1_6.0_h_80.0_um	3	87	21	8706	4.89054E-05	4.310643169	0.142857143	0.007897903	2.102488215
BRD-K00615600_AG14361_RKO_6.0_h_25.0_um	3	88	21	8706	5.1154E-05	4.291120693	0.142857143	0.008072052	2.093016033
BRD-K40175214_torin-1_HA1E_24_h_0.12_um	3	88	21	8706	5.1154E-05	4.291120693	0.142857143	0.008072052	2.093016033
BRD-A01645196_garcinol_A549_24_h_10_um	2	31	21	8706	5.20657E-05	4.283448093	0.095238095	0.008072052	2.093016033
BRD-A11706664_EI-332_SKB_24.0_h_10.0_um	2	31	21	8706	5.20657E-05	4.283448093	0.095238095	0.008072052	2.093016033
BRD-A22713669_BVT 948_MCF7_6.0_h_10.0_um	2	31	21	8706	5.20657E-05	4.283448093	0.095238095	0.008072052	2.093016033
BRD-K16290432_-666_A375_6.0_h_10.0_um	2	31	21	8706	5.20657E-05	4.283448093	0.095238095	0.008072052	2.093016033
BRD-K42867405_MLS-0226420_HT29_24.0_h_10.0_um	2	31	21	8706	5.20657E-05	4.283448093	0.095238095	0.008072052	2.093016033
BRD-K78167523_-666_HA1E_6.0_h_10.0_um	2	31	21	8706	5.20657E-05	4.283448093	0.095238095	0.008072052	2.093016033
BRD-A93975555_NCGC00167107-01_MCF7_24.0_h_10.0_um	3	89	21	8706	5.34773E-05	4.271830541	0.142857143	0.008182915	2.087091965
BRD-K04185004_Benoxinate hydrochloride_VCAP_24.0_h_10.0_um	1	5	21	8706	5.51778E-05	4.258235393	0.047619048	0.008182915	2.087091965
BRD-K64052750_HY-50895_A375_6.0_h_10.0_um	1	5	21	8706	5.51778E-05	4.258235393	0.047619048	0.008182915	2.087091965
BRD-K67484673_1H-Indazole-3-carboxylic acid, 1-[(4-chlorophenyl)methyl]-;50264-86-3 BRD-K67484673_PC3_6.0_h_10.0_um	1	5	21	8706	5.51778E-05	4.258235393	0.047619048	0.008182915	2.087091965
BRD-K72703948_HY-10128_MCF7_6.0_h_10.0_um	1	5	21	8706	5.51778E-05	4.258235393	0.047619048	0.008182915	2.087091965
BRD-A82238138_Budesonide_HCC515_6.0_h_10.0_um	3	90	21	8706	5.58769E-05	4.252767431	0.142857143	0.008182915	2.087091965
BRD-K19295594_-666_PL21_6.0_h_11.1_um	3	90	21	8706	5.58769E-05	4.252767431	0.142857143	0.008182915	2.087091965
BRD-K69852452_F1566-0341_MCF7_6.0_h_10.0_um	5	301	21	8706	5.68287E-05	4.245432411	0.238095238	0.008182915	2.087091965
BRD-A48237631_-666_MCF7_6.0_h_10.0_um	2	32	21	8706	5.73627E-05	4.241370071	0.095238095	0.008182915	2.087091965
BRD-K00925050_NCGC00183452-01_MCF7_24.0_h_10.0_um	2	32	21	8706	5.73627E-05	4.241370071	0.095238095	0.008182915	2.087091965
BRD-K03618428_PP-110_A375_6.0_h_22.2_um	2	32	21	8706	5.73627E-05	4.241370071	0.095238095	0.008182915	2.087091965
BRD-K29173907_Isoflupredone acetate_HA1E_24.0_h_10.0_um	2	32	21	8706	5.73627E-05	4.241370071	0.095238095	0.008182915	2.087091965
BRD-K34581968_BMS-536924_RMUGS_6.0_h_11.1_um	2	32	21	8706	5.73627E-05	4.241370071	0.095238095	0.008182915	2.087091965
BRD-K38625260_-666_HA1E_6.0_h_10.0_um	2	32	21	8706	5.73627E-05	4.241370071	0.095238095	0.008182915	2.087091965
BRD-K51575138_TPCA-1_HEPG2_24_h_0.37_um	2	32	21	8706	5.73627E-05	4.241370071	0.095238095	0.008182915	2.087091965
BRD-K56024573_-666_MCF7_24.0_h_10.0_um	2	32	21	8706	5.73627E-05	4.241370071	0.095238095	0.008182915	2.087091965
BRD-K57080016_selumetinib_MDAMB231_24_h_0.04_um	2	32	21	8706	5.73627E-05	4.241370071	0.095238095	0.008182915	2.087091965
BRD-A19633847_PERHEXILINE MALEATE_SNGM_6.0_h_10.0_um	3	91	21	8706	5.83544E-05	4.233926257	0.142857143	0.008182915	2.087091965
BRD-K04623885_BIBR1532_U937_6.0_h_80.0_um	3	91	21	8706	5.83544E-05	4.233926257	0.142857143	0.008182915	2.087091965
BRD-K53592093_-666_A549_6.0_h_10.0_um	3	91	21	8706	5.83544E-05	4.233926257	0.142857143	0.008182915	2.087091965
BRD-K94325918_-666_HA1E_6.0_h_10.0_um	3	91	21	8706	5.83544E-05	4.233926257	0.142857143	0.008182915	2.087091965
BRD-K05804044_AZ-628_A375_24_h_10_um	4	182	21	8706	5.85871E-05	4.232198039	0.19047619	0.008182915	2.087091965
BRD-A64850503_MLS-0350978_HT29_24.0_h_10.0_um	2	33	21	8706	6.30012E-05	4.200651335	0.095238095	0.008456926	2.072787449
BRD-K37687095_AZD-8330_HEPG2_24_h_0.12_um	2	33	21	8706	6.30012E-05	4.200651335	0.095238095	0.008456926	2.072787449
BRD-K37852224_-666_PC3_6.0_h_10.0_um	2	33	21	8706	6.30012E-05	4.200651335	0.095238095	0.008456926	2.072787449
BRD-K49049886_CGS 15943_MCF7_6.0_h_10.0_um	2	33	21	8706	6.30012E-05	4.200651335	0.095238095	0.008456926	2.072787449
BRD-K99545815_PF-562271_PC3_24_h_0.37_um	2	33	21	8706	6.30012E-05	4.200651335	0.095238095	0.008456926	2.072787449
BRD-A93942655_NCGC00188535-01_A375_24.0_h_10.0_um	4	185	21	8706	6.33403E-05	4.198319887	0.19047619	0.008456926	2.072787449
BRD-K21680192_mitoxantrone_HCC515_24_h_0.37_um	4	185	21	8706	6.33403E-05	4.198319887	0.19047619	0.008456926	2.072787449
BRD-A45498368_WYE-125132_A375_24_h_0.04_um	3	93	21	8706	6.35492E-05	4.196890149	0.142857143	0.008456926	2.072787449
BRD-A68065211_2-[(chloroacetyl)(3-chlorophenyl)amino]-N-cyclohexyl-2-pyridin-3-ylacetamide_MCF7_6.0_h_10.0_um	3	93	21	8706	6.35492E-05	4.196890149	0.142857143	0.008456926	2.072787449
BRD-K15563106_-666_MCF7_24.0_h_177.6_um	3	93	21	8706	6.35492E-05	4.196890149	0.142857143	0.008456926	2.072787449
BRD-K60067222_-666_MCF7_24.0_h_10.0_um	3	93	21	8706	6.35492E-05	4.196890149	0.142857143	0.008456926	2.072787449
BRD-K04801023_SAR-245408_A375_24_h_10_um	3	94	21	8706	6.62696E-05	4.178685827	0.142857143	0.00856711	2.067165652
BRD-K11927976_-666_A549_24.0_h_10.0_um	3	94	21	8706	6.62696E-05	4.178685827	0.142857143	0.00856711	2.067165652
BRD-K74710236_-666_A549_24.0_h_10.0_um	3	94	21	8706	6.62696E-05	4.178685827	0.142857143	0.00856711	2.067165652
BRD-K94176593_-666_NPC_24.0_h_10.0_um	3	94	21	8706	6.62696E-05	4.178685827	0.142857143	0.00856711	2.067165652
BRD-K02708799_GSK-1059615_HT29_24_h_3.33_um	5	310	21	8706	6.7E-05	4.17392495	0.238095238	0.00856711	2.067165652
BRD-K25504083_C8273_MCF7_24.0_h_10.0_um	4	188	21	8706	6.83871E-05	4.165025798	0.19047619	0.00856711	2.067165652
BRD-A50774520_-666_MCF7_24.0_h_10.0_um	2	34	21	8706	6.89909E-05	4.161208052	0.095238095	0.00856711	2.067165652
BRD-A77467113_-666_MCF7_6.0_h_10.0_um	2	34	21	8706	6.89909E-05	4.161208052	0.095238095	0.00856711	2.067165652
BRD-A79768653_sirolimus_HA1E_24_h_1.11_um	2	34	21	8706	6.89909E-05	4.161208052	0.095238095	0.00856711	2.067165652
BRD-A86792397_-666_MCF7_6.0_h_10.0_um	2	34	21	8706	6.89909E-05	4.161208052	0.095238095	0.00856711	2.067165652
BRD-K05104363_PD-184352_MDAMB231_24_h_3.33_um	2	34	21	8706	6.89909E-05	4.161208052	0.095238095	0.00856711	2.067165652
BRD-K19499941_2-Chloro-N-heptyl-N-m-tolyl-acetamide_HT29_6.0_h_10.0_um	2	34	21	8706	6.89909E-05	4.161208052	0.095238095	0.00856711	2.067165652
BRD-K24496482_SB590885_BT20_24_h_3.33_um	2	34	21	8706	6.89909E-05	4.161208052	0.095238095	0.00856711	2.067165652
BRD-K99545815_PF-562271_A549_24_h_1.11_um	2	34	21	8706	6.89909E-05	4.161208052	0.095238095	0.00856711	2.067165652
BRD-A58924247_2-[(chloroacetyl)(4-methoxyphenyl)amino]-N-cyclohexyl-2-pyridin-3-ylacetamide_A375_6.0_h_10.0_um	3	95	21	8706	6.90741E-05	4.160684654	0.142857143	0.00856711	2.067165652
BRD-K12184916_-666_THP1_6.0_h_0.63_um	3	95	21	8706	6.90741E-05	4.160684654	0.142857143	0.00856711	2.067165652
BRD-K47150025_Ki 8751_A549_24.0_h_10.0_um	3	95	21	8706	6.90741E-05	4.160684654	0.142857143	0.00856711	2.067165652
BRD-K03816923_Rottlerin_MCF7_24.0_h_9.68_um	4	190	21	8706	7.19209E-05	4.143144955	0.19047619	0.008716358	2.059664921
BRD-A58564983_SELAMECTIN_HEPG2_6.0_h_10.0_um	3	96	21	8706	7.19644E-05	4.142882308	0.142857143	0.008716358	2.059664921
BRD-A96272097_7706-0343_A549_6.0_h_10.0_um	3	96	21	8706	7.19644E-05	4.142882308	0.142857143	0.008716358	2.059664921
BRD-K42918627_GSK-2126458_HS578T_3_h_10_um	3	96	21	8706	7.19644E-05	4.142882308	0.142857143	0.008716358	2.059664921
BRD-K74402642_Chemistry 2804_CORL23_6.0_h_10.0_um	3	96	21	8706	7.19644E-05	4.142882308	0.142857143	0.008716358	2.059664921
BRD-K78659596_MLN2238_SKMEL28_6.0_h_10.0_um	3	96	21	8706	7.19644E-05	4.142882308	0.142857143	0.008716358	2.059664921
BRD-A06929388_-666_HA1E_6.0_h_10.0_um	3	97	21	8706	7.4942E-05	4.1252746	0.142857143	0.008882621	2.051458853
BRD-A19500257_geldanamycin_BT20_3_h_10_um	3	97	21	8706	7.4942E-05	4.1252746	0.142857143	0.008882621	2.051458853
BRD-A97437073_rosiglitazone_PC3_6.0_h_10.0_um	2	35	21	8706	7.53418E-05	4.122963917	0.095238095	0.008882621	2.051458853
BRD-K06569345_HG-5-88-01_A549_24_h_0.12_um	2	35	21	8706	7.53418E-05	4.122963917	0.095238095	0.008882621	2.051458853
BRD-K17743125_belinostat_A549_24_h_0.12_um	2	35	21	8706	7.53418E-05	4.122963917	0.095238095	0.008882621	2.051458853
BRD-K33272502_DG-041_MCF7_6.0_h_40.0_um	2	35	21	8706	7.53418E-05	4.122963917	0.095238095	0.008882621	2.051458853
BRD-K69932463_AZD-8055_MDAMB231_3_h_1.11_um	2	35	21	8706	7.53418E-05	4.122963917	0.095238095	0.008882621	2.051458853
BRD-K68174511_torin-2_MCF7_24_h_0.12_um	3	98	21	8706	7.80086E-05	4.107857474	0.142857143	0.00908725	2.041567519
BRD-K78126613_MENADIONE_MCF7_6.0_h_10.0_um	3	98	21	8706	7.80086E-05	4.107857474	0.142857143	0.00908725	2.041567519
BRD-K92241597_CHR 2797_U937_6.0_h_80.0_um	3	98	21	8706	7.80086E-05	4.107857474	0.142857143	0.00908725	2.041567519
BRD-A24396574_celastrol_HME1_24_h_3.33_um	3	99	21	8706	8.11658E-05	4.090626999	0.142857143	0.00908725	2.041567519
BRD-K01976263_Emetine Dihydrochloride Hydrate (74)_A673_6.0_h_0.63_um	3	99	21	8706	8.11658E-05	4.090626999	0.142857143	0.00908725	2.041567519
BRD-K21672174_Ro 28-1675 ?_PC3_6.0_h_160.0_um	3	99	21	8706	8.11658E-05	4.090626999	0.142857143	0.00908725	2.041567519
BRD-K92241597_CHR 2797_LOVO_6.0_h_80.0_um	3	99	21	8706	8.11658E-05	4.090626999	0.142857143	0.00908725	2.041567519
BRD-K50168500_canertinib_PC3_24_h_10_um	2	36	21	8706	8.20636E-05	4.085849277	0.095238095	0.00908725	2.041567519
BRD-K57457519_-666_MCF7_24.0_h_10.0_um	2	36	21	8706	8.20636E-05	4.085849277	0.095238095	0.00908725	2.041567519
BRD-K62818989_-666_PC3_24.0_h_10.0_um	2	36	21	8706	8.20636E-05	4.085849277	0.095238095	0.00908725	2.041567519
BRD-K72414522_AZD-5438_PC3_24_h_0.04_um	2	36	21	8706	8.20636E-05	4.085849277	0.095238095	0.00908725	2.041567519
BRD-K82484347_GSK-J2_HEPG2_24_h_10_um	2	36	21	8706	8.20636E-05	4.085849277	0.095238095	0.00908725	2.041567519
BRD-K99252563_QL-XII-47_A549_24_h_0.37_um	2	36	21	8706	8.20636E-05	4.085849277	0.095238095	0.00908725	2.041567519
BRD-A62025033_temsirolimus [CI779]_A375_6.0_h_10.0_um	1	6	21	8706	8.26463E-05	4.082776427	0.047619048	0.00908725	2.041567519
BRD-A67799922_dibenzyline_MCF7_24.0_h_10.0_um	1	6	21	8706	8.26463E-05	4.082776427	0.047619048	0.00908725	2.041567519
BRD-A83081521_-666_MCF7_6.0_h_10.0_um	1	6	21	8706	8.26463E-05	4.082776427	0.047619048	0.00908725	2.041567519
BRD-K09631521_THIOTEPA_VCAP_24.0_h_10.0_um	1	6	21	8706	8.26463E-05	4.082776427	0.047619048	0.00908725	2.041567519
BRD-K18036262_L-168,049_VCAP_24.0_h_10.0_um	1	6	21	8706	8.26463E-05	4.082776427	0.047619048	0.00908725	2.041567519
BRD-K80672993_-666_PC3_6.0_h_10.0_um	1	6	21	8706	8.26463E-05	4.082776427	0.047619048	0.00908725	2.041567519
BRD-K99252563_QL-XII-47_BT20_24_h_1.11_um	4	196	21	8706	8.33762E-05	4.078957659	0.19047619	0.009120055	2.040002524
BRD-K12184916_NVP-BEZ235_HEPG2_24_h_3.33_um	3	100	21	8706	8.44152E-05	4.073579365	0.142857143	0.009120055	2.040002524
BRD-K24675965_LY 288513_HCC515_6.0_h_10.0_um	3	100	21	8706	8.44152E-05	4.073579365	0.142857143	0.009120055	2.040002524
BRD-K32944375_NCGC00184834-01_A375_24.0_h_10.0_um	3	100	21	8706	8.44152E-05	4.073579365	0.142857143	0.009120055	2.040002524
BRD-K98824517_-666_A549_24.0_h_10.0_um	3	100	21	8706	8.44152E-05	4.073579365	0.142857143	0.009120055	2.040002524
BRD-K24132293_PIPLARTINE_PC3_24.0_h_10.0_um	3	101	21	8706	8.77585E-05	4.056710876	0.142857143	0.00930899	2.031097418
BRD-K40175214_torin-1_HA1E_24_h_3.33_um	3	101	21	8706	8.77585E-05	4.056710876	0.142857143	0.00930899	2.031097418
BRD-K40329609_NCGC00184830-01_HEPG2_6.0_h_10.0_um	3	101	21	8706	8.77585E-05	4.056710876	0.142857143	0.00930899	2.031097418
BRD-K69097969_VU0418939-2_PC3_24.0_h_10.0_um	3	101	21	8706	8.77585E-05	4.056710876	0.142857143	0.00930899	2.031097418
BRD-A22684332_Procaterol hydrochloride_VCAP_24.0_h_10.0_um	2	37	21	8706	8.91661E-05	4.049800382	0.095238095	0.00930899	2.031097418
BRD-A28746609_-666_NPC_24.0_h_10.0_um	2	37	21	8706	8.91661E-05	4.049800382	0.095238095	0.00930899	2.031097418
BRD-A45498368_WYE-125132_MCF7_3_h_0.37_um	2	37	21	8706	8.91661E-05	4.049800382	0.095238095	0.00930899	2.031097418
BRD-K08845546_FK506_MCF7_6.0_h_22.2_um	2	37	21	8706	8.91661E-05	4.049800382	0.095238095	0.00930899	2.031097418
BRD-K14329163_(S)-(-)-Bay K 8644_RMUGS_6.0_h_10.0_um	2	37	21	8706	8.91661E-05	4.049800382	0.095238095	0.00930899	2.031097418
BRD-K74797618_-666_PC3_6.0_h_10.0_um	2	37	21	8706	8.91661E-05	4.049800382	0.095238095	0.00930899	2.031097418
BRD-K92317137_-666_HT29_24.0_h_10.0_um	4	199	21	8706	8.96083E-05	4.047651819	0.19047619	0.009323743	2.030409729
BRD-K15108141_gemcitabine_HT115_6.0_h_0.08_um	3	102	21	8706	9.11973E-05	4.04001795	0.142857143	0.009394503	2.027126195
BRD-K35960502_-666_A549_24.0_h_10.0_um	3	102	21	8706	9.11973E-05	4.04001795	0.142857143	0.009394503	2.027126195
BRD-K59962020_2858522_A549_6.0_h_10.0_um	3	102	21	8706	9.11973E-05	4.04001795	0.142857143	0.009394503	2.027126195
BRD-K15563106_-666_RKO_6.0_h_177.600006104_um	3	103	21	8706	9.47333E-05	4.023497108	0.142857143	0.009668083	2.014659648
BRD-K74305673_-666_A549_24.0_h_10.0_um	3	103	21	8706	9.47333E-05	4.023497108	0.142857143	0.009668083	2.014659648
BRD-A76528577_-666_A375_6.0_h_10.0_um	2	38	21	8706	9.66588E-05	4.014758733	0.095238095	0.009668083	2.014659648
BRD-K03618428_PP-110_HEC108_6.0_h_22.2_um	2	38	21	8706	9.66588E-05	4.014758733	0.095238095	0.009668083	2.014659648
BRD-K03857568_1-Methyl-3-nitro-4-p-tolylsulfanyl-1H-quinolin-2-one BRD-K03857568_PC3_6.0_h_10.0_um	2	38	21	8706	9.66588E-05	4.014758733	0.095238095	0.009668083	2.014659648
BRD-K04833372_GSK-1904529A_MCF10A_3_h_10_um	2	38	21	8706	9.66588E-05	4.014758733	0.095238095	0.009668083	2.014659648
BRD-K15933101_ROPINIROLE_HEPG2_6.0_h_10.0_um	2	38	21	8706	9.66588E-05	4.014758733	0.095238095	0.009668083	2.014659648
BRD-K24496482_SB590885_MDAMB231_3_h_10_um	2	38	21	8706	9.66588E-05	4.014758733	0.095238095	0.009668083	2.014659648
BRD-K99532291_SPB02303_NPC_24.0_h_10.0_um	2	38	21	8706	9.66588E-05	4.014758733	0.095238095	0.009668083	2.014659648
BRD-K42191735_buparlisib_HS578T_3_h_10_um	3	104	21	8706	9.83683E-05	4.007144975	0.142857143	0.009807385	2.008446798
BRD-K07023879_-666_HA1E_6.0_h_10.0_um	3	105	21	8706	0.000102104	3.990958274	0.142857143	0.009883481	2.005090055
BRD-K23192422_L-6307_MCF7_24.0_h_10.0_um	3	105	21	8706	0.000102104	3.990958274	0.142857143	0.009883481	2.005090055
BRD-K60895275_-666_HA1E_6.0_h_10.0_um	3	105	21	8706	0.000102104	3.990958274	0.142857143	0.009883481	2.005090055
BRD-K78126613_-666_MCF7_6.0_h_10.0_um	3	105	21	8706	0.000102104	3.990958274	0.142857143	0.009883481	2.005090055
BRD-K81651477_Parthenolide_SKMEL1_6.0_h_20.0_um	3	105	21	8706	0.000102104	3.990958274	0.142857143	0.009883481	2.005090055
BRD-A14985772_-666_HCC515_6.0_h_10.0_um	2	39	21	8706	0.000104551	3.98067052	0.095238095	0.009883481	2.005090055
BRD-K01121114_AT-MLPCN CSC-006_RMUGS_6.0_h_10.0_um	2	39	21	8706	0.000104551	3.98067052	0.095238095	0.009883481	2.005090055
BRD-K12184916_-666_HEPG2_6.0_h_0.63_um	2	39	21	8706	0.000104551	3.98067052	0.095238095	0.009883481	2.005090055
BRD-K25905511_-666_MCF7_6.0_h_10.0_um	2	39	21	8706	0.000104551	3.98067052	0.095238095	0.009883481	2.005090055
BRD-K37687095_AZD-8330_BT20_24_h_0.37_um	2	39	21	8706	0.000104551	3.98067052	0.095238095	0.009883481	2.005090055
BRD-K45542213_-666_MCF7_24.0_h_10.0_um	2	39	21	8706	0.000104551	3.98067052	0.095238095	0.009883481	2.005090055
BRD-K50387473_XMD-892_PC3_24_h_0.37_um	2	39	21	8706	0.000104551	3.98067052	0.095238095	0.009883481	2.005090055
BRD-K60298136_ITE_HCC515_24.0_h_10.0_um	2	39	21	8706	0.000104551	3.98067052	0.095238095	0.009883481	2.005090055
BRD-K64800655_PHA-793887_MCF7_3_h_1.11_um	2	39	21	8706	0.000104551	3.98067052	0.095238095	0.009883481	2.005090055
BRD-K64935403_E0886_PC3_24.0_h_10.0_um	2	39	21	8706	0.000104551	3.98067052	0.095238095	0.009883481	2.005090055
BRD-K67868012_PI-103_HME1_3_h_0.04_um	2	39	21	8706	0.000104551	3.98067052	0.095238095	0.009883481	2.005090055
BRD-K77908580_entinostat_A375_24_h_0.04_um	2	39	21	8706	0.000104551	3.98067052	0.095238095	0.009883481	2.005090055
BRD-K88510285_B675700.cdx_MCF7_24.0_h_0.04_um	4	206	21	8706	0.000105551	3.976539094	0.19047619	0.009924114	2.003308277
BRD-K05396879_15-delta prostaglandin J2_PC3_6.0_h_10.0_um	3	106	21	8706	0.000105942	3.974933823	0.142857143	0.009924114	2.003308277
BRD-K84595254_-666_A375_6.0_h_10.0_um	3	106	21	8706	0.000105942	3.974933823	0.142857143	0.009924114	2.003308277
BRD-K81651477_Parthenolide_A375_24.0_h_20.0_um	4	207	21	8706	0.000107996	3.966593219	0.19047619	0.010086615	1.996254577
BRD-K68007270_-666_MCF7_6.0_h_10.0_um	3	107	21	8706	0.000109883	3.959068531	0.142857143	0.010231379	1.990065832
BRD-K17588104_(-)-JQ1_MCF7_24_h_10_um	2	40	21	8706	0.000112853	3.947486136	0.095238095	0.01036808	1.984301648
BRD-K19227686_PHENOLPHTHALEIN_HCC515_6.0_h_10.0_um	2	40	21	8706	0.000112853	3.947486136	0.095238095	0.01036808	1.984301648
BRD-K60866521_idelalisib_PC3_24_h_10_um	2	40	21	8706	0.000112853	3.947486136	0.095238095	0.01036808	1.984301648
BRD-K79404599_enzastaurin_A375_24_h_3.33_um	2	40	21	8706	0.000112853	3.947486136	0.095238095	0.01036808	1.984301648
BRD-K92241597_CHR 2797_MCF7_24.0_h_80.0_um	4	209	21	8706	0.000113017	3.946856107	0.19047619	0.01036808	1.984301648
BRD-K00532621_midazolam hcl_VCAP_24.0_h_10.0_um	1	7	21	8706	0.000115537	3.937280624	0.047619048	0.010475289	1.979833995
BRD-K35377380_I-OMe-AG 538_MCF7_6.0_h_10.0_um	1	7	21	8706	0.000115537	3.937280624	0.047619048	0.010475289	1.979833995
BRD-K46062088_ST4062971_PC3_24.0_h_10.0_um	1	7	21	8706	0.000115537	3.937280624	0.047619048	0.010475289	1.979833995
BRD-K88544581_CI 976_A375_6.0_h_80.0_um	1	7	21	8706	0.000115537	3.937280624	0.047619048	0.010475289	1.979833995
BRD-K01976263_Emetine Dihydrochloride Hydrate (74)_HEPG2_6.0_h_0.63_um	3	109	21	8706	0.000118085	3.927803492	0.142857143	0.010552209	1.976656603
BRD-K15600710_S1057_HEPG2_6.0_h_10.0_um	3	109	21	8706	0.000118085	3.927803492	0.142857143	0.010552209	1.976656603
BRD-K65182930_NVP-AUY922_HA1E_24_h_1.11_um	3	109	21	8706	0.000118085	3.927803492	0.142857143	0.010552209	1.976656603
BRD-K67868012_PI-103_HME1_24_h_1.11_um	3	109	21	8706	0.000118085	3.927803492	0.142857143	0.010552209	1.976656603
BRD-K82395301_ST4066738_HA1E_6.0_h_10.0_um	3	109	21	8706	0.000118085	3.927803492	0.142857143	0.010552209	1.976656603
BRD-K09416995_lovastatin_VCAP_6.0_h_10.0_um	2	41	21	8706	0.000121574	3.915159751	0.095238095	0.010716685	1.969939539
BRD-K80094086_-666_PC3_6.0_h_10.0_um	2	41	21	8706	0.000121574	3.915159751	0.095238095	0.010716685	1.969939539
BRD-K93658967_Aloisine A_VCAP_24.0_h_10.0_um	2	41	21	8706	0.000121574	3.915159751	0.095238095	0.010716685	1.969939539
BRD-K94441233_Mevastatin_HA1E_6.0_h_10.0_um	2	41	21	8706	0.000121574	3.915159751	0.095238095	0.010716685	1.969939539
BRD-K21672174_Ro 28-1675 ?_MCF7_6.0_h_160.0_um	3	110	21	8706	0.000122349	3.912397988	0.142857143	0.010716685	1.969939539
BRD-K74148702_curcumin_U937_6.0_h_48.0_um	3	110	21	8706	0.000122349	3.912397988	0.142857143	0.010716685	1.969939539
BRD-K88378636_withaferin-a_A375_24_h_0.04_um	3	110	21	8706	0.000122349	3.912397988	0.142857143	0.010716685	1.969939539
BRD-A20126139_MEDRYSONE_VCAP_24.0_h_10.0_um	3	111	21	8706	0.000126724	3.89714012	0.142857143	0.010936636	1.961116254
BRD-K11636097_S1249_A549_24.0_h_10.0_um	3	111	21	8706	0.000126724	3.89714012	0.142857143	0.010936636	1.961116254
BRD-K12184916_NVP-BEZ235_HEPG2_24_h_0.37_um	3	111	21	8706	0.000126724	3.89714012	0.142857143	0.010936636	1.961116254
BRD-K66792149_-666_A375_24.0_h_11.1_um	3	111	21	8706	0.000126724	3.89714012	0.142857143	0.010936636	1.961116254
BRD-K73261812_-666_A375_24.0_h_10.0_um	3	111	21	8706	0.000126724	3.89714012	0.142857143	0.010936636	1.961116254
BRD-K03109492_NSC 663284_MCF7_6.0_h_10.0_um	2	42	21	8706	0.000130723	3.883648932	0.095238095	0.010936636	1.961116254
BRD-K12184916_-666_A375_6.0_h_0.63_um	2	42	21	8706	0.000130723	3.883648932	0.095238095	0.010936636	1.961116254
BRD-K33864865_LY 225910_VCAP_6.0_h_10.0_um	2	42	21	8706	0.000130723	3.883648932	0.095238095	0.010936636	1.961116254
BRD-K37270826_Mifepristone_VCAP_24.0_h_10.0_um	2	42	21	8706	0.000130723	3.883648932	0.095238095	0.010936636	1.961116254
BRD-K42191735_buparlisib_MCF7_24_h_0.12_um	2	42	21	8706	0.000130723	3.883648932	0.095238095	0.010936636	1.961116254
BRD-K87909389_F3055_NPC_24.0_h_10.0_um	2	42	21	8706	0.000130723	3.883648932	0.095238095	0.010936636	1.961116254
BRD-K92571446_WZ-3105_BT20_24_h_0.04_um	2	42	21	8706	0.000130723	3.883648932	0.095238095	0.010936636	1.961116254
BRD-K99252563_QL-XII-47_PC3_24_h_1.11_um	2	42	21	8706	0.000130723	3.883648932	0.095238095	0.010936636	1.961116254
BRD-K24132293_piperlongumine (HPLC)_SKLU1_6.0_h_10.0_um	3	112	21	8706	0.000131212	3.882027205	0.142857143	0.010936636	1.961116254
BRD-K59317601_INK-128_A375_24_h_0.37_um	3	112	21	8706	0.000131212	3.882027205	0.142857143	0.010936636	1.961116254
BRD-K72636697_QL-X-138_HME1_24_h_1.11_um	3	112	21	8706	0.000131212	3.882027205	0.142857143	0.010936636	1.961116254
BRD-K78867378_mw-A1-12_U937_6.0_h_10.0_um	3	112	21	8706	0.000131212	3.882027205	0.142857143	0.010936636	1.961116254
BRD-K86574132_-666_MCF7_6.0_h_48.0_um	3	112	21	8706	0.000131212	3.882027205	0.142857143	0.010936636	1.961116254
BRD-K04853698_-666_MCF7_6.0_h_10.0_um	4	217	21	8706	0.000134928	3.869898403	0.19047619	0.01109903	1.954714994
BRD-K40175214_torin-1_HME1_24_h_0.04_um	3	113	21	8706	0.000135814	3.867056629	0.142857143	0.01109903	1.954714994
BRD-K41925105_-666_HA1E_6.0_h_10.0_um	3	113	21	8706	0.000135814	3.867056629	0.142857143	0.01109903	1.954714994
BRD-M30523314_V2264_MCF7_24.0_h_10.0_um	3	113	21	8706	0.000135814	3.867056629	0.142857143	0.01109903	1.954714994
BRD-A68061604_-666_HEPG2_6.0_h_10.0_um	2	43	21	8706	0.000140309	3.852914323	0.095238095	0.01109903	1.954714994
