TreatmentID	#overlap	#sample	#True	#all	pvalue	-log10.pvalue	Ratio	q value	-log10.qvalue
BRD-K52989797_anafranil_HT29_6.0_h_10.0_um	2	33	21	8706	6.30012E-05	4.200651335	0.095238095	0.010276575	1.988151617
BRD-K85606544_HKI-272_SW948_6.0_h_10.0_um	2	33	21	8706	6.30012E-05	4.200651335	0.095238095	0.010276575	1.988151617
BRD-K93123848_RAF 265_HA1E_24_h_1.11_um	2	33	21	8706	6.30012E-05	4.200651335	0.095238095	0.010276575	1.988151617
BRD-K79090631_CGP-60474_LNCAP_3_h_0.04_um	3	93	21	8706	6.35492E-05	4.196890149	0.142857143	0.010311974	1.986658199
BRD-A19500257_geldanamycin_HT29_24_h_3.33_um	4	186	21	8706	6.49893E-05	4.187157903	0.19047619	0.010424595	1.981940809
BRD-A19500257_geldanamycin_HS578T_24_h_1.11_um	4	188	21	8706	6.83871E-05	4.165025798	0.19047619	0.010424595	1.981940809
BRD-K13665914_-666_A549_24.0_h_10.0_um	2	34	21	8706	6.89909E-05	4.161208052	0.095238095	0.010424595	1.981940809
BRD-K19220233_JNK-9L_BT20_3_h_10_um	2	34	21	8706	6.89909E-05	4.161208052	0.095238095	0.010424595	1.981940809
BRD-K23913458_COUMARIN_HEPG2_6.0_h_10.0_um	2	34	21	8706	6.89909E-05	4.161208052	0.095238095	0.010424595	1.981940809
BRD-K32896438_-666_HCC515_6.0_h_10.0_um	2	34	21	8706	6.89909E-05	4.161208052	0.095238095	0.010424595	1.981940809
BRD-K35189033_levonorgestrel_VCAP_6.0_h_10.0_um	2	34	21	8706	6.89909E-05	4.161208052	0.095238095	0.010424595	1.981940809
BRD-K46056750_AZD-7762_LNCAP_3_h_1.11_um	2	34	21	8706	6.89909E-05	4.161208052	0.095238095	0.010424595	1.981940809
BRD-K64800655_PHA-793887_SKBR3_3_h_0.12_um	2	34	21	8706	6.89909E-05	4.161208052	0.095238095	0.010424595	1.981940809
BRD-K89093471_VU0418934-2_HEPG2_6.0_h_10.0_um	2	34	21	8706	6.89909E-05	4.161208052	0.095238095	0.010424595	1.981940809
BRD-K07061353_7909011_A549_24.0_h_10.0_um	3	95	21	8706	6.90741E-05	4.160684654	0.142857143	0.010424595	1.981940809
BRD-K55187425_ON-01910_HEPG2_24_h_10_um	3	95	21	8706	6.90741E-05	4.160684654	0.142857143	0.010424595	1.981940809
BRD-K74148702_curcumin_SKLU1_6.0_h_48.0_um	3	95	21	8706	6.90741E-05	4.160684654	0.142857143	0.010424595	1.981940809
BRD-K98548675_Parthenolide_AGS_6.0_h_10.0_um	3	95	21	8706	6.90741E-05	4.160684654	0.142857143	0.010424595	1.981940809
BRD-K98548675_Parthenolide_LOVO_6.0_h_10.0_um	3	97	21	8706	7.4942E-05	4.1252746	0.142857143	0.010424595	1.981940809
BRD-A18411371_2-[(chloroacetyl)(3-chlorophenyl)amino]-N-cyclohexyl-2-(4-methoxyphenyl)acetamide_HT29_6.0_h_10.0_um	2	35	21	8706	7.53418E-05	4.122963917	0.095238095	0.010424595	1.981940809
BRD-A58280226_Y-27632_MCF7_24_h_10_um	2	35	21	8706	7.53418E-05	4.122963917	0.095238095	0.010424595	1.981940809
BRD-A85860691_chaetocin_HT29_6.0_h_0.08_um	2	35	21	8706	7.53418E-05	4.122963917	0.095238095	0.010424595	1.981940809
BRD-A89434049_SARMENTOGENIN_VCAP_6.0_h_10.0_um	2	35	21	8706	7.53418E-05	4.122963917	0.095238095	0.010424595	1.981940809
BRD-A91452556_ESTRADIOL CYPIONATE_VCAP_24.0_h_10.0_um	2	35	21	8706	7.53418E-05	4.122963917	0.095238095	0.010424595	1.981940809
BRD-K21806131_tegaserod_VCAP_24.0_h_10.0_um	2	35	21	8706	7.53418E-05	4.122963917	0.095238095	0.010424595	1.981940809
BRD-K41996876_AG 9_SW948_6.0_h_10.0_um	2	35	21	8706	7.53418E-05	4.122963917	0.095238095	0.010424595	1.981940809
BRD-K54018158_MLS-0216981_A549_6.0_h_10.0_um	2	35	21	8706	7.53418E-05	4.122963917	0.095238095	0.010424595	1.981940809
BRD-K56653679_-666_PC3_6.0_h_10.0_um	2	35	21	8706	7.53418E-05	4.122963917	0.095238095	0.010424595	1.981940809
BRD-K61718261_NCGC00182361-01_VCAP_24.0_h_10.0_um	2	35	21	8706	7.53418E-05	4.122963917	0.095238095	0.010424595	1.981940809
BRD-K08109215_I-BET_HCC515_24_h_3.33_um	3	98	21	8706	7.80086E-05	4.107857474	0.142857143	0.010424595	1.981940809
BRD-K12502280_TG101348_SNUC4_6.0_h_11.1_um	3	98	21	8706	7.80086E-05	4.107857474	0.142857143	0.010424595	1.981940809
BRD-K43389698_BMS-387032_HS578T_3_h_0.12_um	3	98	21	8706	7.80086E-05	4.107857474	0.142857143	0.010424595	1.981940809
BRD-K58547240_7856827_A549_6.0_h_10.0_um	3	98	21	8706	7.80086E-05	4.107857474	0.142857143	0.010424595	1.981940809
BRD-K65182930_NVP-AUY922_MCF7_24_h_0.37_um	3	98	21	8706	7.80086E-05	4.107857474	0.142857143	0.010424595	1.981940809
BRD-K79090631_CGP-60474_LNCAP_3_h_1.11_um	3	98	21	8706	7.80086E-05	4.107857474	0.142857143	0.010424595	1.981940809
BRD-K49865102_PD-0325901_MDAMB231_3_h_1.11_um	3	99	21	8706	8.11658E-05	4.090626999	0.142857143	0.010424595	1.981940809
BRD-K80700417_SGI-1776_HCC515_24_h_10_um	3	99	21	8706	8.11658E-05	4.090626999	0.142857143	0.010424595	1.981940809
BRD-K85853281_-666_HA1E_6.0_h_10.0_um	3	99	21	8706	8.11658E-05	4.090626999	0.142857143	0.010424595	1.981940809
BRD-K81814927_-666_HA1E_6.0_h_10.0_um	4	195	21	8706	8.13753E-05	4.089507636	0.19047619	0.010424595	1.981940809
BRD-A44008656_DOXYLAMINE SUCCINATE_HCC515_24.0_h_10.0_um	2	36	21	8706	8.20636E-05	4.085849277	0.095238095	0.010424595	1.981940809
BRD-A46186775_HYDROCORTISONE PHOSPHATE TRIETHYLAMINE_A549_24.0_h_10.0_um	2	36	21	8706	8.20636E-05	4.085849277	0.095238095	0.010424595	1.981940809
BRD-K30351863_NCGC00185090-03_MCF7_6.0_h_10.0_um	2	36	21	8706	8.20636E-05	4.085849277	0.095238095	0.010424595	1.981940809
BRD-K37720887_SB-525334_MCF7_24_h_0.04_um	2	36	21	8706	8.20636E-05	4.085849277	0.095238095	0.010424595	1.981940809
BRD-K43389698_BMS-387032_BT20_3_h_1.11_um	2	36	21	8706	8.20636E-05	4.085849277	0.095238095	0.010424595	1.981940809
BRD-K50234570_-666_HCC515_6.0_h_10.0_um	2	36	21	8706	8.20636E-05	4.085849277	0.095238095	0.010424595	1.981940809
BRD-K52911425_GDC-0941_PC3_24_h_0.12_um	2	36	21	8706	8.20636E-05	4.085849277	0.095238095	0.010424595	1.981940809
BRD-K53414658_-666_HT29_6.0_h_10.0_um	2	36	21	8706	8.20636E-05	4.085849277	0.095238095	0.010424595	1.981940809
BRD-K79254416_decitabine_HCC515_24_h_10_um	2	36	21	8706	8.20636E-05	4.085849277	0.095238095	0.010424595	1.981940809
BRD-K83048312_-666_VCAP_6.0_h_10.0_um	2	36	21	8706	8.20636E-05	4.085849277	0.095238095	0.010424595	1.981940809
BRD-K89391146_RG-108_HA1E_24_h_0.37_um	2	36	21	8706	8.20636E-05	4.085849277	0.095238095	0.010424595	1.981940809
BRD-A03323675_-666_VCAP_6.0_h_10.0_um	1	6	21	8706	8.26463E-05	4.082776427	0.047619048	0.010424595	1.981940809
BRD-A27887842_PREDNISOLONE_VCAP_24.0_h_10.0_um	1	6	21	8706	8.26463E-05	4.082776427	0.047619048	0.010424595	1.981940809
BRD-A92826379_-666_MCF7_6.0_h_10.0_um	1	6	21	8706	8.26463E-05	4.082776427	0.047619048	0.010424595	1.981940809
BRD-K02113016_olaparib_A549_24_h_0.37_um	1	6	21	8706	8.26463E-05	4.082776427	0.047619048	0.010424595	1.981940809
BRD-K14711204_4-(4-hydroxy-2,6-dimethylheptan-4-yl)-N,N-diphenyl-1H-1,2,3-triazole-1-carboxamide_VCAP_6.0_h_10.0_um	1	6	21	8706	8.26463E-05	4.082776427	0.047619048	0.010424595	1.981940809
BRD-K23623876_DFB_VCAP_24.0_h_10.0_um	1	6	21	8706	8.26463E-05	4.082776427	0.047619048	0.010424595	1.981940809
BRD-K58191509_-666_PC3_6.0_h_10.0_um	1	6	21	8706	8.26463E-05	4.082776427	0.047619048	0.010424595	1.981940809
BRD-K76568384_PHTPP_VCAP_6.0_h_10.0_um	1	6	21	8706	8.26463E-05	4.082776427	0.047619048	0.010424595	1.981940809
BRD-K81514393_-666_VCAP_6.0_h_10.0_um	1	6	21	8706	8.26463E-05	4.082776427	0.047619048	0.010424595	1.981940809
BRD-A19500257_geldanamycin_HCC515_24_h_1.11_um	4	196	21	8706	8.33762E-05	4.078957659	0.19047619	0.010474268	1.979876318
BRD-K02113016_AZD2281 (KU59436)_SNGM_6.0_h_44.4_um	3	100	21	8706	8.44152E-05	4.073579365	0.142857143	0.010519956	1.977986077
BRD-K13390322_AT-7519_HS578T_3_h_0.37_um	3	100	21	8706	8.44152E-05	4.073579365	0.142857143	0.010519956	1.977986077
BRD-K21680192_mitoxantrone_LNCAP_24_h_3.33_um	3	101	21	8706	8.77585E-05	4.056710876	0.142857143	0.010809372	1.966199533
BRD-K31342827_GF-109203X_AGS_6.0_h_12.12_um	3	101	21	8706	8.77585E-05	4.056710876	0.142857143	0.010809372	1.966199533
BRD-K33583600_ISOLIQUIRITIGENIN_SW948_6.0_h_10.0_um	2	37	21	8706	8.91661E-05	4.049800382	0.095238095	0.010809372	1.966199533
BRD-K49075727_nintedanib_PC3_24_h_10_um	2	37	21	8706	8.91661E-05	4.049800382	0.095238095	0.010809372	1.966199533
BRD-K51318897_FENBENDAZOLE_HCC515_24.0_h_10.0_um	2	37	21	8706	8.91661E-05	4.049800382	0.095238095	0.010809372	1.966199533
BRD-K66792149_-666_SW948_6.0_h_11.1_um	2	37	21	8706	8.91661E-05	4.049800382	0.095238095	0.010809372	1.966199533
BRD-K92428232_GSK-461364_HCC515_24_h_1.11_um	2	37	21	8706	8.91661E-05	4.049800382	0.095238095	0.010809372	1.966199533
BRD-K19735876_NCGC00182353-01_MCF7_24.0_h_10.0_um	3	102	21	8706	9.11973E-05	4.04001795	0.142857143	0.011012734	1.958104847
BRD-A10420615_Cyclopiazonic Acid_PC3_24.0_h_10.0_um	2	38	21	8706	9.66588E-05	4.014758733	0.095238095	0.011237767	1.949319992
BRD-A15079084_phorbol-12-myristate-13-acetate (PMA)_RMUGS_6.0_h_10.0_um	2	38	21	8706	9.66588E-05	4.014758733	0.095238095	0.011237767	1.949319992
BRD-A39996500_radicicol_LNCAP_3_h_10_um	2	38	21	8706	9.66588E-05	4.014758733	0.095238095	0.011237767	1.949319992
BRD-A85860691_chaetocin_SNUC4_6.0_h_0.08_um	2	38	21	8706	9.66588E-05	4.014758733	0.095238095	0.011237767	1.949319992
BRD-A85860691_chaetocin_SW948_6.0_h_0.08_um	2	38	21	8706	9.66588E-05	4.014758733	0.095238095	0.011237767	1.949319992
BRD-K67868012_PI-103_SKBR3_3_h_1.11_um	2	38	21	8706	9.66588E-05	4.014758733	0.095238095	0.011237767	1.949319992
BRD-K77925998_-666_ASC_24.0_h_10.0_um	2	38	21	8706	9.66588E-05	4.014758733	0.095238095	0.011237767	1.949319992
BRD-K82036761_-666_ASC_24.0_h_10.0_um	2	38	21	8706	9.66588E-05	4.014758733	0.095238095	0.011237767	1.949319992
BRD-U64521890_XMD16-144_PC3_24_h_3.33_um	2	38	21	8706	9.66588E-05	4.014758733	0.095238095	0.011237767	1.949319992
BRD-K03449891_foretinib_HCC515_24_h_10_um	3	104	21	8706	9.83683E-05	4.007144975	0.142857143	0.011237767	1.949319992
BRD-K13662825_dinaciclib_HCC515_24_h_0.12_um	3	104	21	8706	9.83683E-05	4.007144975	0.142857143	0.011237767	1.949319992
BRD-K65182930_NVP-AUY922_HCC515_24_h_10_um	3	104	21	8706	9.83683E-05	4.007144975	0.142857143	0.011237767	1.949319992
BRD-K81651477_Parthenolide_HCT116_6.0_h_20.0_um	3	104	21	8706	9.83683E-05	4.007144975	0.142857143	0.011237767	1.949319992
BRD-K83988098_S1142_VCAP_24.0_h_10.0_um	3	104	21	8706	9.83683E-05	4.007144975	0.142857143	0.011237767	1.949319992
BRD-K43389675_DAUNORUBICIN_PC3_6.0_h_10.0_um	4	203	21	8706	9.84709E-05	4.006692114	0.19047619	0.011237767	1.949319992
BRD-A75409952_wortmannin_PL21_6.0_h_10.0_um	3	105	21	8706	0.000102104	3.990958274	0.142857143	0.011567176	1.936772645
BRD-K43389698_BMS-387032_LNCAP_3_h_10_um	3	105	21	8706	0.000102104	3.990958274	0.142857143	0.011567176	1.936772645
BRD-K03063480_PF-477736_MCF7_24_h_1.11_um	2	39	21	8706	0.000104551	3.98067052	0.095238095	0.011591831	1.935847974
BRD-K15025317_Bay 11-7821_PL21_6.0_h_10.0_um	2	39	21	8706	0.000104551	3.98067052	0.095238095	0.011591831	1.935847974
BRD-K34581968_BMS-536924_RMUGS_6.0_h_11.1_um	2	39	21	8706	0.000104551	3.98067052	0.095238095	0.011591831	1.935847974
BRD-K49328571_dasatinib_SKBR3_3_h_1.11_um	2	39	21	8706	0.000104551	3.98067052	0.095238095	0.011591831	1.935847974
BRD-K82837433_-666_A549_6.0_h_10.0_um	2	39	21	8706	0.000104551	3.98067052	0.095238095	0.011591831	1.935847974
BRD-K90259198_-666_A549_6.0_h_10.0_um	2	39	21	8706	0.000104551	3.98067052	0.095238095	0.011591831	1.935847974
BRD-K81651477_Parthenolide_SW948_6.0_h_20.0_um	3	106	21	8706	0.000105942	3.974933823	0.142857143	0.0116571	1.93340947
BRD-K88573743_A443654_MCF10A_24_h_0.37_um	3	106	21	8706	0.000105942	3.974933823	0.142857143	0.0116571	1.93340947
BRD-A75409952_wortmannin_HCC515_24.0_h_10.0_um	4	208	21	8706	0.000110484	3.956699057	0.19047619	0.0116571	1.93340947
BRD-K02822062_CT-200783_CL34_6.0_h_10.0_um	2	40	21	8706	0.000112853	3.947486136	0.095238095	0.0116571	1.93340947
BRD-K05104363_PD-184352_BT20_3_h_1.11_um	2	40	21	8706	0.000112853	3.947486136	0.095238095	0.0116571	1.93340947
BRD-K08502430_-666_HEPG2_6.0_h_10.0_um	2	40	21	8706	0.000112853	3.947486136	0.095238095	0.0116571	1.93340947
BRD-K46056750_HY-10992_PC3_24.0_h_10.0_um	2	40	21	8706	0.000112853	3.947486136	0.095238095	0.0116571	1.93340947
BRD-K68246049_-666_ASC_24.0_h_10.0_um	2	40	21	8706	0.000112853	3.947486136	0.095238095	0.0116571	1.93340947
BRD-K20526256_HG-14-10-04_HCC515_24_h_3.33_um	3	108	21	8706	0.000113931	3.943359394	0.142857143	0.0116571	1.93340947
BRD-K25433859_maprotilline hcl_MCF7_24.0_h_10.0_um	3	108	21	8706	0.000113931	3.943359394	0.142857143	0.0116571	1.93340947
BRD-K65182930_NVP-AUY922_HCC515_24_h_0.12_um	3	108	21	8706	0.000113931	3.943359394	0.142857143	0.0116571	1.93340947
BRD-A22032524_AMLODIPINE BESYLATE_PC3_6.0_h_10.0_um	1	7	21	8706	0.000115537	3.937280624	0.047619048	0.0116571	1.93340947
BRD-A23683907_-666_MCF7_6.0_h_10.0_um	1	7	21	8706	0.000115537	3.937280624	0.047619048	0.0116571	1.93340947
BRD-K08307026_-666_VCAP_6.0_h_10.0_um	1	7	21	8706	0.000115537	3.937280624	0.047619048	0.0116571	1.93340947
BRD-K11928012_NCGC00182913-03_VCAP_6.0_h_10.0_um	1	7	21	8706	0.000115537	3.937280624	0.047619048	0.0116571	1.93340947
BRD-K15402119_H5902_VCAP_24.0_h_10.0_um	1	7	21	8706	0.000115537	3.937280624	0.047619048	0.0116571	1.93340947
BRD-K16290432_-666_MCF7_6.0_h_10.0_um	1	7	21	8706	0.000115537	3.937280624	0.047619048	0.0116571	1.93340947
BRD-K25311561_3544_A375_6.0_h_10.0_um	1	7	21	8706	0.000115537	3.937280624	0.047619048	0.0116571	1.93340947
BRD-K25433859_maprotilline hcl_VCAP_6.0_h_10.0_um	1	7	21	8706	0.000115537	3.937280624	0.047619048	0.0116571	1.93340947
BRD-K44276885_-666_MCF7_24.0_h_10.0_um	1	7	21	8706	0.000115537	3.937280624	0.047619048	0.0116571	1.93340947
BRD-K54256913_-666_A375_6.0_h_10.0_um	1	7	21	8706	0.000115537	3.937280624	0.047619048	0.0116571	1.93340947
BRD-K59369769_N-(4-(4-(3-methyl-1H-pyrazol-5-ylamino)-6-(4-methylpiperazin-1-yl)pyrimidin-2-ylthio)phenyl)cyclopropanecarboxamide VX-680_PC3_24.0_h_10.0_um	1	7	21	8706	0.000115537	3.937280624	0.047619048	0.0116571	1.93340947
BRD-K66788707_fludarabine_PC3_24.0_h_10.0_um	1	7	21	8706	0.000115537	3.937280624	0.047619048	0.0116571	1.93340947
BRD-K77987382_mebendazole_VCAP_24.0_h_10.0_um	1	7	21	8706	0.000115537	3.937280624	0.047619048	0.0116571	1.93340947
BRD-K96354014_-666_HCC515_24.0_h_10.0_um	1	7	21	8706	0.000115537	3.937280624	0.047619048	0.0116571	1.93340947
BRD-A36630025_-666_HT29_24.0_h_0.35_um	3	109	21	8706	0.000118085	3.927803492	0.142857143	0.0116571	1.93340947
BRD-A62326914_paroxetine_VCAP_24.0_h_10.0_um	3	109	21	8706	0.000118085	3.927803492	0.142857143	0.0116571	1.93340947
BRD-A79465854_auranofin_SNUC4_6.0_h_10.0_um	3	109	21	8706	0.000118085	3.927803492	0.142857143	0.0116571	1.93340947
BRD-K65182930_NVP-AUY922_MCF7_24_h_0.04_um	3	109	21	8706	0.000118085	3.927803492	0.142857143	0.0116571	1.93340947
BRD-K82216340_medroxyprogesterone 17-acetate_VCAP_24.0_h_10.0_um	3	109	21	8706	0.000118085	3.927803492	0.142857143	0.0116571	1.93340947
BRD-K88378636_withaferin-a_HCC515_24_h_0.04_um	3	109	21	8706	0.000118085	3.927803492	0.142857143	0.0116571	1.93340947
BRD-A35588707_TENIPOSIDE_SW948_6.0_h_1.25_um	2	41	21	8706	0.000121574	3.915159751	0.095238095	0.0116571	1.93340947
BRD-K40621224_Pentetic acid_PC3_6.0_h_10.0_um	2	41	21	8706	0.000121574	3.915159751	0.095238095	0.0116571	1.93340947
BRD-K43389698_BMS-387032_BT20_3_h_10_um	2	41	21	8706	0.000121574	3.915159751	0.095238095	0.0116571	1.93340947
BRD-K69097969_VU0418939-2_HEPG2_6.0_h_10.0_um	2	41	21	8706	0.000121574	3.915159751	0.095238095	0.0116571	1.93340947
BRD-K69328504_L-690,488_THP1_6.0_h_10.0_um	2	41	21	8706	0.000121574	3.915159751	0.095238095	0.0116571	1.93340947
BRD-K72420232_WZ-4002_HA1E_24_h_0.37_um	2	41	21	8706	0.000121574	3.915159751	0.095238095	0.0116571	1.93340947
BRD-K74402642_Chemistry 2804_NCIH508_6.0_h_10.0_um	2	41	21	8706	0.000121574	3.915159751	0.095238095	0.0116571	1.93340947
BRD-K79404599_enzastaurin_PC3_24_h_10_um	2	41	21	8706	0.000121574	3.915159751	0.095238095	0.0116571	1.93340947
BRD-K87726525_NCGC00182382-01_MCF7_6.0_h_10.0_um	2	41	21	8706	0.000121574	3.915159751	0.095238095	0.0116571	1.93340947
BRD-K93747373_HG-5-113-01_HS578T_3_h_10_um	2	41	21	8706	0.000121574	3.915159751	0.095238095	0.0116571	1.93340947
BRD-K94176593_TWS-119_SKBR3_3_h_10_um	2	41	21	8706	0.000121574	3.915159751	0.095238095	0.0116571	1.93340947
BRD-U60236422_WH-4-025_BT20_3_h_10_um	2	41	21	8706	0.000121574	3.915159751	0.095238095	0.0116571	1.93340947
BRD-K06792661_Narciclasine_HCT116_6.0_h_10.0_um	3	110	21	8706	0.000122349	3.912397988	0.142857143	0.0116571	1.93340947
BRD-K81473043_-666_HCC515_24.0_h_0.35_um	3	110	21	8706	0.000122349	3.912397988	0.142857143	0.0116571	1.93340947
BRD-U51024685_HG-6-64-01_HT29_24_h_3.33_um	3	110	21	8706	0.000122349	3.912397988	0.142857143	0.0116571	1.93340947
BRD-K79090631_CGP-60474_HCC515_24_h_3.33_um	4	214	21	8706	0.000126359	3.898392519	0.19047619	0.01189163	1.924758612
BRD-K87909389_F3055_HA1E_6.0_h_10.0_um	4	214	21	8706	0.000126359	3.898392519	0.19047619	0.01189163	1.924758612
BRD-K02558072_-666_VCAP_24.0_h_10.0_um	3	111	21	8706	0.000126724	3.89714012	0.142857143	0.01189163	1.924758612
BRD-K87909389_alvocidib_LNCAP_3_h_0.37_um	3	111	21	8706	0.000126724	3.89714012	0.142857143	0.01189163	1.924758612
BRD-K92428232_GSK-461364_HCC515_24_h_10_um	3	111	21	8706	0.000126724	3.89714012	0.142857143	0.01189163	1.924758612
BRD-A19500257_geldanamycin_A673_6.0_h_10.0_um	2	42	21	8706	0.000130723	3.883648932	0.095238095	0.011908313	1.924149759
BRD-A25736793_everolimus_HCC515_24_h_10_um	2	42	21	8706	0.000130723	3.883648932	0.095238095	0.011908313	1.924149759
BRD-K05549170_-666_HCC515_6.0_h_10.0_um	2	42	21	8706	0.000130723	3.883648932	0.095238095	0.011908313	1.924149759
BRD-K21025364_NVP-TAE226_MCF7_24_h_0.37_um	2	42	21	8706	0.000130723	3.883648932	0.095238095	0.011908313	1.924149759
BRD-K23984367_sorafenib_HT29_24_h_10_um	2	42	21	8706	0.000130723	3.883648932	0.095238095	0.011908313	1.924149759
BRD-K43290182_-666_A549_24.0_h_10.0_um	2	42	21	8706	0.000130723	3.883648932	0.095238095	0.011908313	1.924149759
BRD-K50168500_canertinib_HCC515_24_h_1.11_um	2	42	21	8706	0.000130723	3.883648932	0.095238095	0.011908313	1.924149759
BRD-K78867378_mw-A1-12_THP1_6.0_h_10.0_um	2	42	21	8706	0.000130723	3.883648932	0.095238095	0.011908313	1.924149759
BRD-K88707333_NCGC00182378-01_VCAP_24.0_h_10.0_um	2	42	21	8706	0.000130723	3.883648932	0.095238095	0.011908313	1.924149759
BRD-K89224880_-666_HEPG2_6.0_h_10.0_um	2	42	21	8706	0.000130723	3.883648932	0.095238095	0.011908313	1.924149759
BRD-K65182930_NVP-AUY922_HCC515_24_h_0.04_um	3	112	21	8706	0.000131212	3.882027205	0.142857143	0.011918103	1.923792877
BRD-K21680192_mitoxantrone_SKBR3_3_h_10_um	3	113	21	8706	0.000135814	3.867056629	0.142857143	0.012161884	1.914999147
BRD-K56411643_-666_HCC515_6.0_h_10.0_um	3	113	21	8706	0.000135814	3.867056629	0.142857143	0.012161884	1.914999147
BRD-A25736793_everolimus_PC3_24_h_10_um	2	43	21	8706	0.000140309	3.852914323	0.095238095	0.012161884	1.914999147
BRD-A28105619_curcubitacin I_SW480_6.0_h_10.0_um	2	43	21	8706	0.000140309	3.852914323	0.095238095	0.012161884	1.914999147
BRD-A29289453_PCA 4248_HCC515_24.0_h_10.0_um	2	43	21	8706	0.000140309	3.852914323	0.095238095	0.012161884	1.914999147
BRD-K05104363_S1020_HT29_6.0_h_10.0_um	2	43	21	8706	0.000140309	3.852914323	0.095238095	0.012161884	1.914999147
BRD-K09951645_dabrafenib_HA1E_24_h_10_um	2	43	21	8706	0.000140309	3.852914323	0.095238095	0.012161884	1.914999147
BRD-K15025317_Bay 11-7821_HCT116_6.0_h_10.0_um	2	43	21	8706	0.000140309	3.852914323	0.095238095	0.012161884	1.914999147
BRD-K15891719_T018500_A375_6.0_h_10.0_um	2	43	21	8706	0.000140309	3.852914323	0.095238095	0.012161884	1.914999147
BRD-K49328571_dasatinib_HS578T_3_h_0.04_um	2	43	21	8706	0.000140309	3.852914323	0.095238095	0.012161884	1.914999147
BRD-K49865102_PD-0325901_HS578T_3_h_0.04_um	2	43	21	8706	0.000140309	3.852914323	0.095238095	0.012161884	1.914999147
BRD-K57080016_selumetinib_MDAMB231_3_h_0.37_um	2	43	21	8706	0.000140309	3.852914323	0.095238095	0.012161884	1.914999147
BRD-K68143200_-666_SW620_6.0_h_10.0_um	2	43	21	8706	0.000140309	3.852914323	0.095238095	0.012161884	1.914999147
BRD-K88510285_B675700.cdx_A673_6.0_h_0.04_um	2	43	21	8706	0.000140309	3.852914323	0.095238095	0.012161884	1.914999147
BRD-K93123848_RAF 265_HA1E_24_h_10_um	2	43	21	8706	0.000140309	3.852914323	0.095238095	0.012161884	1.914999147
BRD-A13122391_16-HYDROXYTRIPTOLIDE_AGS_6.0_h_0.08_um	3	114	21	8706	0.000140532	3.85222585	0.142857143	0.012161884	1.914999147
BRD-K87909389_alvocidib_HME1_3_h_10_um	3	114	21	8706	0.000140532	3.85222585	0.142857143	0.012161884	1.914999147
BRD-A13122391_16-HYDROXYTRIPTOLIDE_HCT116_6.0_h_0.08_um	3	115	21	8706	0.000145368	3.837532395	0.142857143	0.012391305	1.906882946
BRD-K08799216_pelitinib_HCC515_24_h_0.37_um	3	115	21	8706	0.000145368	3.837532395	0.142857143	0.012391305	1.906882946
BRD-K24426149_-666_A375_24.0_h_10.0_um	3	116	21	8706	0.000150323	3.822973852	0.142857143	0.012391305	1.906882946
BRD-K87909389_alvocidib_LNCAP_24_h_1.11_um	3	116	21	8706	0.000150323	3.822973852	0.142857143	0.012391305	1.906882946
BRD-U60236422_WH-4-025_HCC515_24_h_3.33_um	3	116	21	8706	0.000150323	3.822973852	0.142857143	0.012391305	1.906882946
BRD-A58767537_afatinib_BT20_3_h_0.12_um	2	44	21	8706	0.000150342	3.822919349	0.095238095	0.012391305	1.906882946
BRD-A67788537_Salermide_A673_6.0_h_120.0_um	2	44	21	8706	0.000150342	3.822919349	0.095238095	0.012391305	1.906882946
BRD-A94451536_2-Fluoropalmitic acid_VCAP_6.0_h_44.4_um	2	44	21	8706	0.000150342	3.822919349	0.095238095	0.012391305	1.906882946
BRD-K07061353_7909011_HT29_6.0_h_10.0_um	2	44	21	8706	0.000150342	3.822919349	0.095238095	0.012391305	1.906882946
BRD-K43389698_BMS-387032_LNCAP_3_h_0.37_um	2	44	21	8706	0.000150342	3.822919349	0.095238095	0.012391305	1.906882946
BRD-K46056750_HY-10992_VCAP_6.0_h_10.0_um	2	44	21	8706	0.000150342	3.822919349	0.095238095	0.012391305	1.906882946
BRD-K48488978_YM-201636_MDAMB231_3_h_10_um	2	44	21	8706	0.000150342	3.822919349	0.095238095	0.012391305	1.906882946
BRD-K64800655_PHA-793887_LNCAP_3_h_3.33_um	2	44	21	8706	0.000150342	3.822919349	0.095238095	0.012391305	1.906882946
BRD-K65182930_NVP-AUY922_MCF10A_3_h_0.12_um	2	44	21	8706	0.000150342	3.822919349	0.095238095	0.012391305	1.906882946
BRD-K70401845_HY-50896_ASC_24.0_h_10.0_um	2	44	21	8706	0.000150342	3.822919349	0.095238095	0.012391305	1.906882946
BRD-K83988098_S1142_HT29_6.0_h_10.0_um	2	44	21	8706	0.000150342	3.822919349	0.095238095	0.012391305	1.906882946
BRD-K85606544_neratinib_MCF10A_3_h_0.12_um	2	44	21	8706	0.000150342	3.822919349	0.095238095	0.012391305	1.906882946
BRD-K94176593_-666_MCF7_6.0_h_10.0_um	2	44	21	8706	0.000150342	3.822919349	0.095238095	0.012391305	1.906882946
BRD-A19633847_PERHEXILINE MALEATE_VCAP_24.0_h_10.0_um	1	8	21	8706	0.000153825	3.812974058	0.047619048	0.012415374	1.90604019
BRD-A34299591_budesonide_VCAP_6.0_h_10.0_um	1	8	21	8706	0.000153825	3.812974058	0.047619048	0.012415374	1.90604019
